DATETIME,ERCOT (LOAD_FORECAST),ERCOT (NET_LOAD_FORECAST_BID_CLOSE),ERCOT (WIND_STWPF_BIDCLOSE),ERCOT (WIND_COPHSL_BIDCLOSE),ERCOT (SOLAR_COPHSL_BIDCLOSE),ERCOT (RTLOAD),ERCOT (WIND_RTI),ERCOT (SOLAR_GENERATION),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR 
02/26/2026 13:00:00,52603.520142,15444.3607,9485.3,9249.8,27824.5,52955.08,9936.15,,13,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 14:00:00,53747.230957,18232.73,7968,7797.3,28072.8,54404.8,7082.2,,14,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 15:00:00,55439.419434,19838.7604,7186.7,7044.2,28400.6,55879.34,5797.28,,15,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 16:00:00,56569.300659,20499.2488,7000.7,6833.4,28570.6,57256.8,5335.87,,16,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 17:00:00,57744.560303,24046.0297,7137.1,6912.7,25366.3,58021.91,4932.05,,17,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 18:00:00,57218.030273,37626.0697,7476.7,7212.8,11331.5,57525.11,5551.31,,18,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 19:00:00,56223.380005,46473.1494,9144.5,8831.8,554.3,56487.41,7866.21,,19,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 20:00:00,55728.759521,43998.6904,11540.4,11227.6,0,55932.4,11482.2,,20,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 21:00:00,54466.379272,39641.8499,14533.4,14174.4,0,54639.41,14983.13,,21,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 22:00:00,53004.259521,37517.4196,14815.8,14454.9,0,52888.24,16523.29,,22,02/26/2026,WDPEAK,FEBRUARY,2026
02/26/2026 23:00:00,50329.469971,34855.8798,15132.5,14742.1,0,50164.38,16951.08,,23,02/26/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 00:00:00,47346.870117,31710.1602,15705.7,15258.6,0,47410.57,17150.11,,24,02/26/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 01:00:00,45432.590332,28758.0793,15734.9,15259,0,45167.2,16716.86,,1,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 02:00:00,43871.700684,29016.21,13631.6,13087.1,0,43445.63,14776.07,,2,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 03:00:00,42644.509766,29768.7096,11657,11179.1,0,42464.92,13200.56,,3,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 04:00:00,42172.779175,31094.7998,10105.8,9654.1,0,41822.88,12223.29,,4,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 05:00:00,42336.820679,33259.53,8842.7,8470.6,0,42380,11055.13,,5,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 06:00:00,44093.359375,36609.8193,7909.3,7582.1,0,44034.21,11223.21,,6,02/27/2026,OFFPEAK,FEBRUARY,2026
02/27/2026 07:00:00,46913.669556,40892.75,7273.4,6950,2.5,46707.93,10998.24,,7,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 08:00:00,47875.949707,40302.2504,6720,6444.3,2663.7,47933.35,10863.99,,8,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 09:00:00,47957.969238,26253.0994,5874.8,5609.2,17702.1,48602.14,8480.74,,9,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 10:00:00,48337.599487,16266.2495,5226.1,4982.3,28694.5,49296.26,7468.6,,10,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 11:00:00,49875.939941,14656.1804,6170.6,5911.7,30087.8,50351.78,10322.46,,11,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 12:00:00,51404.709839,13669.7806,7740.5,7451.5,30078.1,51646.01,11325.62,,12,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 13:00:00,53638.929077,14383.1997,8506.3,8239.4,29625.7,52986.11,10572.42,,13,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 14:00:00,54899.269287,17055.2496,6904.3,6734.2,29928.6,54573.36,9260.58,,14,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 15:00:00,56109.800171,17899.1798,6699.2,6560.1,30262.5,56278.39,8126.54,,15,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 16:00:00,57806.419922,18489.8397,6410.2,6291.2,30646.3,57656.14,7694.37,,16,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 17:00:00,58908.169922,22658.1098,6177.6,6070.9,27300.8,58271.48,7705.12,,17,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 18:00:00,58272.92981,37470.0099,6153.9,6054.7,12242.1,57754.28,7628.76,,18,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 19:00:00,57042.259766,45604.5498,9188.1,9020.6,613.5,55710.06,8058.28,,19,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 20:00:00,53568.560669,42555.1305,11940.5,11706.2,0,54570.12,12183.43,,20,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 21:00:00,53106.780518,38127.5507,14955,14641.8,0,52830.76,15983.31,,21,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 22:00:00,51074.400146,34255.1895,17408.4,17043.3,0,51416.01,18820.92,,22,02/27/2026,WDPEAK,FEBRUARY,2026
02/27/2026 23:00:00,49525.699585,30386.6995,19216.7,18831.3,0,49321.07,21576.86,,23,02/27/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 00:00:00,47131.410034,27020.8205,20159.1,19763.3,0,46935.41,23192.62,,24,02/27/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 01:00:00,45046.35022,23632.5056,21190.7,20557.6,0,45055.31,23207.56,,1,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 02:00:00,43643.491333,21951.3072,21011.1,20350,0,43579.94,22971.47,,2,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 03:00:00,42569.582031,21146.0626,20560.4,19895.6,0,42500.21,22449.31,,3,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 04:00:00,41884.186035,21156.1867,19958.8,19304.4,0,41956.41,22470.3,,4,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 05:00:00,41938.724854,21918.2968,19253.6,18635.1,0,41711.23,21805.91,,5,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 06:00:00,42163.259521,23632.9615,18563.2,17975.8,0,41993.3,20949.29,,6,02/28/2026,OFFPEAK,FEBRUARY,2026
02/28/2026 07:00:00,43075.244629,25778.5368,17922.4,17362.5,3.9,43050.96,20209.88,,7,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 08:00:00,43891.859863,24884.7931,17286.3,16776.4,2503.5,44158.96,19591.75,,8,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 09:00:00,45430.546143,13378.8888,16135,15678.9,16560.3,45725.73,15662.36,,9,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 10:00:00,46708.541748,4206.2466,15032.4,14612.8,28044.1,46917.14,14344.52,,10,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 11:00:00,47338.883301,3299.3371,14840.8,14533.4,30106.2,48190.21,16057.2,,11,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 12:00:00,48682.817871,4500.712,14391.7,14126.9,30308.3,49675.87,15323.19,,12,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 13:00:00,50791.346313,7175.998,13167.8,12963.4,29939.2,51194.45,13511.37,,13,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 14:00:00,52504.111206,9518.7926,11716.2,11576.9,30141.8,52827.03,11919.61,,14,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 15:00:00,54228.929077,11721.1105,10464.2,10377.8,30539.2,54484.85,10492.23,,15,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 16:00:00,55835.412231,13668.0535,9555.3,9456.7,30525,55784.95,9726.54,,16,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 17:00:00,56483.814087,17806.0977,9341,9206.6,27414.7,56517.44,9180.18,,17,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 18:00:00,56539.952881,30662.9621,11493.4,11206.7,12358.1,56113.98,9481.11,,18,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 19:00:00,55614.331177,40460.6753,13359.6,13003.6,583.5,54770.88,11363.1,,19,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 20:00:00,53711.223755,36977.574,16655.4,16218.8,0,53861.87,15690.88,,20,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 21:00:00,52457.344238,32340.0633,19864.9,19313,0,52400.58,19163.85,,21,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 22:00:00,50976.730591,28766.4441,21935.4,21354.3,0,50844.17,21465.33,,22,02/28/2026,WEPEAK,FEBRUARY,2026
02/28/2026 23:00:00,48984.635132,25782.3479,22945.7,22347.8,0,49054.53,22046.05,,23,02/28/2026,OFFPEAK,FEBRUARY,2026
03/01/2026 00:00:00,46965.550781,23482.4113,22985.4,22395.6,0,46995.76,22192.46,,24,02/28/2026,OFFPEAK,FEBRUARY,2026
03/01/2026 01:00:00,45167.107544,23841.3279,21093.2,20565.2,0,45241.54,21278.47,,1,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 02:00:00,43844.352783,23284.2045,19981.8,19509.4,0,43672.29,20382.65,,2,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 03:00:00,42652.704346,23437.8069,18693.3,18248.6,0,42595.53,19514.66,,3,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 04:00:00,41992.662842,23802.2764,17557.9,17088.5,0,41719.04,17718.78,,4,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 05:00:00,41457.208984,24695.1408,16419.7,15973.7,0,41652.58,15881.32,,5,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 06:00:00,41842.186035,26312.0584,15258.6,14828.2,0,41775.52,14474.2,,6,03/01/2026,OFFPEAK,MARCH,2026
03/01/2026 07:00:00,42471.276001,27885.6131,14411.5,13978.6,3.7,42278.9,14829.61,,7,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 08:00:00,42971.709473,27106.0829,13955.4,13505.2,1816.5,42609.04,15271.19,,8,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 09:00:00,43936.960693,18807.9352,13769.9,13297.3,11774.6,44433.51,14456.04,,9,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 10:00:00,45750.318604,9841.0392,14275.1,13746,21971.8,46508.3,15981.68,,10,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 11:00:00,47475.897827,7017.1358,14987.8,14504.1,25218.5,48144.43,16959.88,,11,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 12:00:00,49026.743286,6132.2869,15377.2,14938.5,26693,49576.36,16641.7,,12,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 13:00:00,50780.778198,4753.0721,15718.4,15337.7,28794,51067.7,16192.8,,13,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 14:00:00,52708.300293,4650.4755,16349.1,15991.3,29359.3,52709.49,15789.87,,14,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 15:00:00,54452.080444,4631.2583,17267.9,16916.1,29836.1,54054.02,15866.54,,15,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 16:00:00,55400.070557,4691.6881,18191.9,17831.1,30004.8,55337.55,16031.22,,16,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 17:00:00,56338.079468,8341.3193,19080.5,18726.3,26529.9,56221.4,16497.76,,17,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 18:00:00,56600.990356,22684.1155,19697.1,19290.2,11933.7,56206.02,18459.14,,18,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 19:00:00,55937.8302,33157.2143,20696.5,20255.3,585.2,55370.27,18916.1,,19,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 20:00:00,54187.90979,31505.2363,22550.6,22079.5,0,54950.91,20675.26,,20,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 21:00:00,54094.969482,28236.7876,24527.9,24031.2,0,53883.16,23759.87,,21,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 22:00:00,52578.969238,26457.6278,24796.8,24275.1,0,52294.35,23575.64,,22,03/01/2026,WEPEAK,MARCH,2026
03/01/2026 23:00:00,49927.309326,24252.7585,24635.6,24097.8,0,49668.19,21728.92,,23,03/01/2026,OFFPEAK,MARCH,2026
03/02/2026 00:00:00,46948.309937,22134.4463,24028.5,23474.9,0,46655.95,19870.25,,24,03/01/2026,OFFPEAK,MARCH,2026
03/02/2026 01:00:00,44637.25061,23898.5999,20108.1,19467.1,0,44402.46,17898.27,,1,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 02:00:00,42858.690308,24521.4218,18046.7,17452,0,43024.04,16526.86,,2,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 03:00:00,42207.259033,25385.0447,16383.8,15834.2,0,42248.2,15442.18,,3,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 04:00:00,42077.119507,26497.7897,14982.4,14478.8,0,42076.07,14677.97,,4,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 05:00:00,42652.579834,28231.1477,13801.6,13372.6,0,42721.7,13643.28,,5,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 06:00:00,44470.999512,31339.6825,12709,12350.5,0,44252,12459.45,,6,03/02/2026,OFFPEAK,MARCH,2026
03/02/2026 07:00:00,46870.779907,35698.7207,11337.8,11011.2,6.5,46646.56,11396.46,,7,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 08:00:00,47462.030151,36304.1004,9985.3,9683.8,1909.9,47234.53,10048.08,,8,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 09:00:00,47322.040039,28586.261,9116.1,8834.5,11038.2,48605.45,8194.69,,9,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 10:00:00,49982.9198,22222.8647,8444.6,8195.1,19064,49867.51,7645.68,,10,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 11:00:00,50995.02002,20664.9471,8014.8,7794.1,22032.1,50992.17,6025.23,,11,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 12:00:00,51973.650879,20128.211,7825.1,7618.4,23646.7,51984.63,4938.39,,12,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 13:00:00,52962.939941,18682.6743,8269.4,8067.6,25568.2,53454.04,5293.85,,13,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 14:00:00,55119.360352,18470.8957,9135.8,8931.8,25988.4,55365.57,5909.1,,14,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 15:00:00,57246.09021,18023.7989,10429.7,10211.9,26137.6,57009.98,6677.54,,15,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 16:00:00,58551.239258,17489.4002,12206.9,11950.3,25675.6,58438.67,8435.16,,16,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 17:00:00,59807.380493,19076.0148,14501.5,14187.9,22543.6,59468.03,10083.04,,17,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 18:00:00,59975.829956,29535.5641,16250.2,15873.5,10522.6,59245.87,12787.97,,18,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 19:00:00,58910.869507,37201.6406,18195.6,17703.1,578.6,57791.6,14547.29,,19,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 20:00:00,56131.53064,35174.1641,20502.2,20032.7,0,57295.55,17582.2,,20,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 21:00:00,56201.220215,31689.7041,22717.2,22213.2,0,56001.96,21098.61,,21,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 22:00:00,54338.299805,28867.5993,23902.9,23393.2,0,54049.45,22627.34,,22,03/02/2026,WDPEAK,MARCH,2026
03/02/2026 23:00:00,51211.890503,25205.0428,25055.2,24547.1,0,51164.65,24066.57,,23,03/02/2026,OFFPEAK,MARCH,2026
03/03/2026 00:00:00,48332.32019,21397.387,26183.6,25675.2,0,48307.3,25084.63,,24,03/02/2026,OFFPEAK,MARCH,2026
03/03/2026 01:00:00,46158.250732,18408.1697,27143.3,26215.2,0,46237.33,25893.16,,1,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 02:00:00,44923.57959,15974.3898,27777.4,26892.7,0,44732.57,25850.55,,2,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 03:00:00,43733.410156,14756.2196,28036.8,27191.6,0,43799.55,25278.85,,3,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 04:00:00,43419.139648,14542.7598,27916.9,27114.7,0,43427.88,24596.92,,4,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 05:00:00,43851.100586,15530.4803,27534.1,26717.3,0,43835.99,24254.77,,5,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 06:00:00,45417.049927,18325.9195,27165.5,26373.2,0,45537.82,24029.01,,6,03/03/2026,OFFPEAK,MARCH,2026
03/03/2026 07:00:00,48415.240112,21950.8602,26700.4,25939.6,6.2,48341.11,24420.47,,7,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 08:00:00,49380.260132,21780.2106,26055.5,25373.4,1836.8,49243.8,23798.76,,8,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 09:00:00,49503.240112,15753.4203,23664.7,23101.6,10709.4,50045.14,20924.72,,9,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 10:00:00,51208.349854,8842.3799,23180.6,22633.3,19309.5,51376.4,21001.65,,10,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 11:00:00,52376.231079,7406.1105,22757.3,22274.4,22474.5,52651.03,20325.44,,11,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 12:00:00,54043.080444,7859.9294,21931.8,21500.1,24220.2,53992.21,19180.06,,12,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 13:00:00,55731.290527,8865.77,21250.9,20920.1,25659.1,55642.3,17974.15,,13,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 14:00:00,57597.730469,10935.6596,20645.7,20345.7,25772.8,57430.15,17470.62,,14,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 15:00:00,59016.501221,13176.6805,19889.4,19628.3,25245.8,59271.35,16932.09,,15,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 16:00:00,60979.009766,15714.7992,19110.2,18874.4,24293.3,60785.17,16465.19,,16,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 17:00:00,62034.380005,19887.2507,18832.8,18599.5,20971.9,61638.69,15451.61,,17,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 18:00:00,61647.958862,31144.4407,18821.7,18558.2,9799.7,61042.87,15469.11,,18,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 19:00:00,60094.89978,36405.9396,22107.4,21696.9,602.7,59388.8,17174.61,,19,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 20:00:00,57467.709351,33460.0504,24986.7,24436.6,0,58921.76,21286.7,,20,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 21:00:00,57950.38855,29097.9687,27849.9,27235.4,0,57685.97,24602.05,,21,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 22:00:00,56160.760498,25269.599,29689.6,29025.3,0,55948.3,26084.47,,22,03/03/2026,WDPEAK,MARCH,2026
03/03/2026 23:00:00,53267.239746,21419.9103,30607.3,29903.3,0,53192.09,26991.47,,23,03/03/2026,OFFPEAK,MARCH,2026
03/04/2026 00:00:00,50440.660278,18327.6097,30636.5,29961.6,0,50399.04,26350.78,,24,03/03/2026,OFFPEAK,MARCH,2026
03/04/2026 01:00:00,47824.660156,19678.5002,26970.6,26045.6,0,47722.86,24246.3,,1,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 02:00:00,45938.859741,19687.9305,25077.6,24252.3,0,46008.62,21828.44,,2,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 03:00:00,44838.009644,20040.2736,23361.1,22593.7,0,44798.36,19095.39,,3,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 04:00:00,44179.730103,21976.3598,20898.2,20196.4,0,44248.84,17866.37,,4,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 05:00:00,44510.509277,24036.3872,19258.7,18577.4,0,44793.9,17543.65,,5,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 06:00:00,46517.51062,27092.6197,18035.5,17406.6,0,46283.23,16447.41,,6,03/04/2026,OFFPEAK,MARCH,2026
03/04/2026 07:00:00,49010.930542,31838.5802,15971.8,15468.7,6.5,49108.55,15539.02,,7,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 08:00:00,50250.480469,32409.2483,14985.2,14568.5,1402.2,50290.04,14589.45,,8,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 09:00:00,51144.210205,26839.9501,15046.5,14599.1,7828,51086.69,13954.49,,9,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 10:00:00,52662.099976,23618.1602,14147.5,13752.8,13497.4,52490.16,11910.36,,10,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 11:00:00,53647.140625,24061.7508,13156,12808.9,15709.8,54037.94,10079.9,,11,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 12:00:00,55657.190308,24537.5912,12212.1,11874.5,17582.1,55543.67,8250.4,,12,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 13:00:00,57101.140625,25302.1103,11190.8,10963.2,19367.1,56909.9,7212.3,,13,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 14:00:00,58390.410522,27198.8497,10512.2,10305.4,19765.7,58388.2,6782.54,,14,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 15:00:00,59570.900757,29147.5199,10152.1,9977.4,19208.4,59493.14,6729.72,,15,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 16:00:00,60235.259399,30584.0008,10005,9825.7,18390.7,60137.51,6553.22,,16,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 17:00:00,60471.770142,33410.9792,10046.5,9843.5,15873.2,60192.21,6490.76,,17,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 18:00:00,59419.509766,40066.4402,10500.3,10258.7,7971,59263.39,7581.01,,18,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 19:00:00,57915.560181,45151.1298,11503.2,11204.5,564.4,58445.79,8955.84,,19,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 20:00:00,57424.580688,43764.9604,12571.4,12215.7,0,58052.86,10371.6,,20,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 21:00:00,57238.23938,41316.2699,13624.4,13271.1,0,56743.87,11453.4,,21,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 22:00:00,55030.949829,38364.5797,14586.4,14179.4,0,54769.06,11553.98,,22,03/04/2026,WDPEAK,MARCH,2026
03/04/2026 23:00:00,51968.160522,34836.9984,15591.4,15190.1,0,52101.65,11809.48,,23,03/04/2026,OFFPEAK,MARCH,2026
03/05/2026 00:00:00,49460.518921,31381.4377,16475.3,16051.3,0,49341.83,13064.97,,24,03/04/2026,OFFPEAK,MARCH,2026
03/05/2026 01:00:00,47019.439331,30638.4295,15311,14886.9,0,47276.03,15080.62,,1,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 02:00:00,45977.170898,28365.4621,16005.2,15527.9,0,45730.86,16810.35,,2,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 03:00:00,44711.080444,27049.3517,16426.2,15966.2,0,44512.84,18560.87,,3,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 04:00:00,43827.03064,26305.3402,16680.1,16199.9,0,43956.43,18936.54,,4,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 05:00:00,44174.87085,26374.9579,16939.4,16445.5,0,44306.04,17994.75,,5,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 06:00:00,45884.210571,28052.5536,17214.3,16708.9,0,45756.31,17155.95,,6,03/05/2026,OFFPEAK,MARCH,2026
03/05/2026 07:00:00,48398.719727,30441.3202,17459.2,16935.9,7.1,48589.57,17009.03,,7,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 08:00:00,49742.649536,29750.8768,17947,17354.5,1200.9,49985.7,18082.93,,8,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 09:00:00,50649.97937,22461.2499,21030.2,20337,6029.1,51090.04,18844.16,,9,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 10:00:00,52371.959473,17328.9789,23008.3,22277.4,10919.9,52411.71,19474.76,,10,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 11:00:00,53639.949097,13783.6699,24923.8,24176.6,14137.5,54098.45,21864.35,,11,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 12:00:00,55579.86084,10962.4188,26335.4,25649.5,16970.4,55678.08,23079.31,,12,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 13:00:00,57266.669678,7372.2604,27612,26879.7,20657.1,57141.9,23087.72,,13,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 14:00:00,58974.199585,6687.5307,28927,28156.8,21411.6,58606.63,23186.76,,14,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 15:00:00,59939.999878,7441.4597,29952.9,29189.4,20674.2,59646.45,23769.98,,15,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 16:00:00,60533.87085,8480.8304,30556,29833.5,19537.8,60229.83,24506.94,,16,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 17:00:00,60663.519409,11523.781,30869.8,30109.7,16380.4,60377.82,25161.17,,17,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 18:00:00,59862.269653,19615.3494,30628.9,29883.5,7701.2,59910.81,26152.43,,18,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 19:00:00,59059.630005,25630.1895,30699.4,29955.7,606.3,59350.68,27551.27,,19,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 20:00:00,58326.660156,25717.2906,30704.6,29975.6,0,59142.4,27820.19,,20,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 21:00:00,58004.320313,24108.4401,31022.2,30291,0,57897.62,27961.92,,21,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 22:00:00,56409.210327,21587.9735,31625,30846.5,0,56267.92,27747.09,,22,03/05/2026,WDPEAK,MARCH,2026
03/05/2026 23:00:00,53945.530273,18668.0242,32235,31427.7,0,53749.26,27423.2,,23,03/05/2026,OFFPEAK,MARCH,2026
03/06/2026 00:00:00,51069.199829,15902.3463,32560,31741.5,0,50768.91,27160.92,,24,03/05/2026,OFFPEAK,MARCH,2026
03/06/2026 01:00:00,48332.359619,14947.2208,31937.8,30914.7,0,48471.27,26768.99,,1,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 02:00:00,46951.320679,13592.8301,31860.3,30879.1,0,46795.74,26396.1,,2,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 03:00:00,45710.060303,12715.0302,31735.2,30761.6,0,45738.18,26066.11,,3,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 04:00:00,45227.040405,12628.6205,31206,30244.5,0,45372.08,25985.95,,4,03/06/2026,OFFPEAK,MARCH,2026
03/06/2026 05:00:00,45720.989746,13939.9398,30140,29296.7,0,45792.18,26064.65,,5,03/06/2026,OFFPEAK,MARCH,2026
